ValuationDate,Currency,VolatilitySurfaceName,Expiry,Tenor,Strike,Volatility
6/26/2018,USD,USD_SwnVol,12Y,12Y,-150,0.007110862
6/26/2018,USD,USD_SwnVol,12Y,12Y,-125,0.007037836
6/26/2018,USD,USD_SwnVol,12Y,12Y,-100,0.006976809
6/26/2018,USD,USD_SwnVol,12Y,12Y,-75,0.00693251
6/26/2018,USD,USD_SwnVol,12Y,12Y,-50,0.006909795
6/26/2018,USD,USD_SwnVol,12Y,12Y,-37.5,0.006908058
6/26/2018,USD,USD_SwnVol,12Y,12Y,-25,0.006913533
6/26/2018,USD,USD_SwnVol,12Y,12Y,-12.5,0.006926793
6/26/2018,USD,USD_SwnVol,12Y,12Y,0,0.006948378
6/26/2018,USD,USD_SwnVol,12Y,12Y,12.5,0.006919509
6/26/2018,USD,USD_SwnVol,12Y,12Y,25,0.006899371
6/26/2018,USD,USD_SwnVol,12Y,12Y,37.5,0.006887814
6/26/2018,USD,USD_SwnVol,12Y,12Y,50,0.006884631
6/26/2018,USD,USD_SwnVol,12Y,12Y,75,0.006902295
6/26/2018,USD,USD_SwnVol,12Y,12Y,100,0.006949711
6/26/2018,USD,USD_SwnVol,12Y,12Y,125,0.007023685
6/26/2018,USD,USD_SwnVol,12Y,12Y,150,0.007120778
6/26/2018,USD,USD_SwnVol,12Y,12Y,200,0.007370916
6/26/2018,USD,USD_SwnVol,12Y,12Y,250,0.007676191
6/26/2018,USD,USD_SwnVol,12Y,12Y,300,0.008018426
6/26/2018,USD,USD_SwnVol,12Y,12Y,400,0.008767018
6/26/2018,USD,USD_SwnVol,12Y,12Y,500,0.009557111
6/26/2018,USD,USD_SwnVol,12Y,12Y,1500,0.017393193
6/26/2018,USD,USD_SwnVol,12Y,15Y,-1500,0.007115221
6/26/2018,USD,USD_SwnVol,12Y,15Y,-500,0.007180546
6/26/2018,USD,USD_SwnVol,12Y,15Y,-400,0.007206707
6/26/2018,USD,USD_SwnVol,12Y,15Y,-300,0.007246589
6/26/2018,USD,USD_SwnVol,12Y,15Y,-250,0.007213184
6/26/2018,USD,USD_SwnVol,12Y,15Y,-200,0.007060196
6/26/2018,USD,USD_SwnVol,12Y,15Y,-150,0.006891617
6/26/2018,USD,USD_SwnVol,12Y,15Y,-125,0.00681574
6/26/2018,USD,USD_SwnVol,12Y,15Y,-100,0.006751898
6/26/2018,USD,USD_SwnVol,12Y,15Y,-75,0.006705044
6/26/2018,USD,USD_SwnVol,12Y,15Y,-50,0.006680351
6/26/2018,USD,USD_SwnVol,12Y,15Y,-37.5,0.00667797
6/26/2018,USD,USD_SwnVol,12Y,15Y,-25,0.00668311
6/26/2018,USD,USD_SwnVol,12Y,15Y,-12.5,0.00669641
6/26/2018,USD,USD_SwnVol,12Y,15Y,0,0.00671848
6/26/2018,USD,USD_SwnVol,12Y,15Y,12.5,0.006685294
6/26/2018,USD,USD_SwnVol,12Y,15Y,25,0.006661328
6/26/2018,USD,USD_SwnVol,12Y,15Y,37.5,0.006646406
6/26/2018,USD,USD_SwnVol,12Y,15Y,50,0.006640289
6/26/2018,USD,USD_SwnVol,12Y,15Y,75,0.006653235
6/26/2018,USD,USD_SwnVol,12Y,15Y,100,0.006697212
6/26/2018,USD,USD_SwnVol,12Y,15Y,125,0.00676871
6/26/2018,USD,USD_SwnVol,12Y,15Y,150,0.006863992
6/26/2018,USD,USD_SwnVol,12Y,15Y,200,0.007111539
6/26/2018,USD,USD_SwnVol,12Y,15Y,250,0.007414535
6/26/2018,USD,USD_SwnVol,12Y,15Y,300,0.00775415
6/26/2018,USD,USD_SwnVol,12Y,15Y,400,0.008495797
6/26/2018,USD,USD_SwnVol,12Y,15Y,500,0.009276924
6/26/2018,USD,USD_SwnVol,12Y,15Y,1500,0.016993774
6/26/2018,USD,USD_SwnVol,12Y,1Y,-1500,0.007489125
6/26/2018,USD,USD_SwnVol,12Y,1Y,-500,0.007532442
6/26/2018,USD,USD_SwnVol,12Y,1Y,-400,0.007549353
6/26/2018,USD,USD_SwnVol,12Y,1Y,-300,0.007574795
6/26/2018,USD,USD_SwnVol,12Y,1Y,-250,0.007505643
6/26/2018,USD,USD_SwnVol,12Y,1Y,-200,0.00737542
6/26/2018,USD,USD_SwnVol,12Y,1Y,-150,0.007271019
6/26/2018,USD,USD_SwnVol,12Y,1Y,-125,0.007238207
6/26/2018,USD,USD_SwnVol,12Y,1Y,-100,0.007222645
6/26/2018,USD,USD_SwnVol,12Y,1Y,-75,0.007227219
6/26/2018,USD,USD_SwnVol,12Y,1Y,-50,0.00725444
6/26/2018,USD,USD_SwnVol,12Y,1Y,-37.5,0.007277195
6/26/2018,USD,USD_SwnVol,12Y,1Y,-25,0.007306323
6/26/2018,USD,USD_SwnVol,12Y,1Y,-12.5,0.007341981
6/26/2018,USD,USD_SwnVol,12Y,1Y,0,0.007384288
6/26/2018,USD,USD_SwnVol,12Y,1Y,12.5,0.007395228
6/26/2018,USD,USD_SwnVol,12Y,1Y,25,0.00741265
6/26/2018,USD,USD_SwnVol,12Y,1Y,37.5,0.007436283
6/26/2018,USD,USD_SwnVol,12Y,1Y,50,0.007465836
6/26/2018,USD,USD_SwnVol,12Y,1Y,75,0.007541456
6/26/2018,USD,USD_SwnVol,12Y,1Y,100,0.007636957
6/26/2018,USD,USD_SwnVol,12Y,1Y,125,0.00774977
6/26/2018,USD,USD_SwnVol,12Y,1Y,150,0.007877439
6/26/2018,USD,USD_SwnVol,12Y,1Y,200,0.008168534
6/26/2018,USD,USD_SwnVol,12Y,1Y,250,0.0084951
6/26/2018,USD,USD_SwnVol,12Y,1Y,300,0.008845867
6/26/2018,USD,USD_SwnVol,12Y,1Y,400,0.009590313
6/26/2018,USD,USD_SwnVol,12Y,1Y,500,0.010362672
6/26/2018,USD,USD_SwnVol,12Y,1Y,1500,0.017918279
6/26/2018,USD,USD_SwnVol,12Y,20Y,-1500,0.006875353
6/26/2018,USD,USD_SwnVol,12Y,20Y,-500,0.006943676
6/26/2018,USD,USD_SwnVol,12Y,20Y,-400,0.006971495
6/26/2018,USD,USD_SwnVol,12Y,20Y,-300,0.00701428
6/26/2018,USD,USD_SwnVol,12Y,20Y,-250,0.006989307
6/26/2018,USD,USD_SwnVol,12Y,20Y,-200,0.006835818
6/26/2018,USD,USD_SwnVol,12Y,20Y,-150,0.006664396
6/26/2018,USD,USD_SwnVol,12Y,20Y,-125,0.006586823
6/26/2018,USD,USD_SwnVol,12Y,20Y,-100,0.00652138
6/26/2018,USD,USD_SwnVol,12Y,20Y,-75,0.00647333
6/26/2018,USD,USD_SwnVol,12Y,20Y,-50,0.006448278
6/26/2018,USD,USD_SwnVol,12Y,20Y,-37.5,0.006446204
6/26/2018,USD,USD_SwnVol,12Y,20Y,-25,0.006452087
6/26/2018,USD,USD_SwnVol,12Y,20Y,-12.5,0.006466657
6/26/2018,USD,USD_SwnVol,12Y,20Y,0,0.006490623
6/26/2018,USD,USD_SwnVol,12Y,20Y,12.5,0.006451555
6/26/2018,USD,USD_SwnVol,12Y,20Y,25,0.006422391
6/26/2018,USD,USD_SwnVol,12Y,20Y,37.5,0.006402905
6/26/2018,USD,USD_SwnVol,12Y,20Y,50,0.006392812
6/26/2018,USD,USD_SwnVol,12Y,20Y,75,0.006399353
6/26/2018,USD,USD_SwnVol,12Y,20Y,100,0.006438627
6/26/2018,USD,USD_SwnVol,12Y,20Y,125,0.006506689
6/26/2018,USD,USD_SwnVol,12Y,20Y,150,0.00659941
6/26/2018,USD,USD_SwnVol,12Y,20Y,200,0.006843229
6/26/2018,USD,USD_SwnVol,12Y,20Y,250,0.007143035
6/26/2018,USD,USD_SwnVol,12Y,20Y,300,0.007479197
6/26/2018,USD,USD_SwnVol,12Y,20Y,400,0.008212308
6/26/2018,USD,USD_SwnVol,12Y,20Y,500,0.008982915
6/26/2018,USD,USD_SwnVol,12Y,20Y,1500,0.016566777
6/26/2018,USD,USD_SwnVol,12Y,25Y,-1500,0.006824197
6/26/2018,USD,USD_SwnVol,12Y,25Y,-500,0.006898762
6/26/2018,USD,USD_SwnVol,12Y,25Y,-400,0.006929234
6/26/2018,USD,USD_SwnVol,12Y,25Y,-300,0.00697619
6/26/2018,USD,USD_SwnVol,12Y,25Y,-250,0.006962233
6/26/2018,USD,USD_SwnVol,12Y,25Y,-200,0.006809716
6/26/2018,USD,USD_SwnVol,12Y,25Y,-150,0.006635777
6/26/2018,USD,USD_SwnVol,12Y,25Y,-125,0.006556602
6/26/2018,USD,USD_SwnVol,12Y,25Y,-100,0.006489663
6/26/2018,USD,USD_SwnVol,12Y,25Y,-75,0.006440523
6/26/2018,USD,USD_SwnVol,12Y,25Y,-50,0.006415178
6/26/2018,USD,USD_SwnVol,12Y,25Y,-37.5,0.006413408
6/26/2018,USD,USD_SwnVol,12Y,25Y,-25,0.006419988
6/26/2018,USD,USD_SwnVol,12Y,25Y,-12.5,0.006435729
6/26/2018,USD,USD_SwnVol,12Y,25Y,0,0.006461421
6/26/2018,USD,USD_SwnVol,12Y,25Y,12.5,0.006416623
6/26/2018,USD,USD_SwnVol,12Y,25Y,25,0.006382347
6/26/2018,USD,USD_SwnVol,12Y,25Y,37.5,0.006358343
6/26/2018,USD,USD_SwnVol,12Y,25Y,50,0.006344294
6/26/2018,USD,USD_SwnVol,12Y,25Y,75,0.006344473
6/26/2018,USD,USD_SwnVol,12Y,25Y,100,0.006379189
6/26/2018,USD,USD_SwnVol,12Y,25Y,125,0.006444161
6/26/2018,USD,USD_SwnVol,12Y,25Y,150,0.006534934
6/26/2018,USD,USD_SwnVol,12Y,25Y,200,0.006777171
6/26/2018,USD,USD_SwnVol,12Y,25Y,250,0.007077151
6/26/2018,USD,USD_SwnVol,12Y,25Y,300,0.007414273
6/26/2018,USD,USD_SwnVol,12Y,25Y,400,0.008149977
6/26/2018,USD,USD_SwnVol,12Y,25Y,500,0.008923126
6/26/2018,USD,USD_SwnVol,12Y,25Y,1500,0.016522079
6/26/2018,USD,USD_SwnVol,12Y,2Y,-1500,0.007496462
6/26/2018,USD,USD_SwnVol,12Y,2Y,-500,0.007542135
6/26/2018,USD,USD_SwnVol,12Y,2Y,-400,0.007559959
6/26/2018,USD,USD_SwnVol,12Y,2Y,-300,0.007586767
6/26/2018,USD,USD_SwnVol,12Y,2Y,-250,0.007539693
6/26/2018,USD,USD_SwnVol,12Y,2Y,-200,0.007417997
6/26/2018,USD,USD_SwnVol,12Y,2Y,-150,0.007305022
6/26/2018,USD,USD_SwnVol,12Y,2Y,-125,0.007262901
6/26/2018,USD,USD_SwnVol,12Y,2Y,-100,0.007235175
6/26/2018,USD,USD_SwnVol,12Y,2Y,-75,0.007225168
6/26/2018,USD,USD_SwnVol,12Y,2Y,-50,0.007235943
6/26/2018,USD,USD_SwnVol,12Y,2Y,-37.5,0.007249983
6/26/2018,USD,USD_SwnVol,12Y,2Y,-25,0.007270192
6/26/2018,USD,USD_SwnVol,12Y,2Y,-12.5,0.007296829
6/26/2018,USD,USD_SwnVol,12Y,2Y,0,0.007330113
6/26/2018,USD,USD_SwnVol,12Y,2Y,12.5,0.007330137
6/26/2018,USD,USD_SwnVol,12Y,2Y,25,0.007336819
6/26/2018,USD,USD_SwnVol,12Y,2Y,37.5,0.007349958
6/26/2018,USD,USD_SwnVol,12Y,2Y,50,0.007369322
6/26/2018,USD,USD_SwnVol,12Y,2Y,75,0.007425672
6/26/2018,USD,USD_SwnVol,12Y,2Y,100,0.007503597
6/26/2018,USD,USD_SwnVol,12Y,2Y,125,0.007600656
6/26/2018,USD,USD_SwnVol,12Y,2Y,150,0.007714393
6/26/2018,USD,USD_SwnVol,12Y,2Y,200,0.007982689
6/26/2018,USD,USD_SwnVol,12Y,2Y,250,0.008292164
6/26/2018,USD,USD_SwnVol,12Y,2Y,300,0.008630231
6/26/2018,USD,USD_SwnVol,12Y,2Y,400,0.009358237
6/26/2018,USD,USD_SwnVol,12Y,2Y,500,0.010121517
6/26/2018,USD,USD_SwnVol,12Y,2Y,1500,0.017687026
6/26/2018,USD,USD_SwnVol,12Y,30Y,-1500,0.006812626
6/26/2018,USD,USD_SwnVol,12Y,30Y,-500,0.006893955
6/26/2018,USD,USD_SwnVol,12Y,30Y,-400,0.00692722
6/26/2018,USD,USD_SwnVol,12Y,30Y,-300,0.006978506
6/26/2018,USD,USD_SwnVol,12Y,30Y,-250,0.006972992
6/26/2018,USD,USD_SwnVol,12Y,30Y,-200,0.006819817
6/26/2018,USD,USD_SwnVol,12Y,30Y,-150,0.006642145
6/26/2018,USD,USD_SwnVol,12Y,30Y,-125,0.006560816
6/26/2018,USD,USD_SwnVol,12Y,30Y,-100,0.006491839
6/26/2018,USD,USD_SwnVol,12Y,30Y,-75,0.006441062
6/26/2018,USD,USD_SwnVol,12Y,30Y,-50,0.006414855
6/26/2018,USD,USD_SwnVol,12Y,30Y,-37.5,0.006413091
6/26/2018,USD,USD_SwnVol,12Y,30Y,-25,0.006420062
6/26/2018,USD,USD_SwnVol,12Y,30Y,-12.5,0.006436653
6/26/2018,USD,USD_SwnVol,12Y,30Y,0,0.00646374
6/26/2018,USD,USD_SwnVol,12Y,30Y,12.5,0.006413209
6/26/2018,USD,USD_SwnVol,12Y,30Y,25,0.006373813
6/26/2018,USD,USD_SwnVol,12Y,30Y,37.5,0.00634528
6/26/2018,USD,USD_SwnVol,12Y,30Y,50,0.006327269
6/26/2018,USD,USD_SwnVol,12Y,30Y,75,0.006321109
6/26/2018,USD,USD_SwnVol,12Y,30Y,100,0.006351349
6/26/2018,USD,USD_SwnVol,12Y,30Y,125,0.006413387
6/26/2018,USD,USD_SwnVol,12Y,30Y,150,0.00650244
6/26/2018,USD,USD_SwnVol,12Y,30Y,200,0.006743743
6/26/2018,USD,USD_SwnVol,12Y,30Y,250,0.007044753
6/26/2018,USD,USD_SwnVol,12Y,30Y,300,0.007383847
6/26/2018,USD,USD_SwnVol,12Y,30Y,400,0.008124475
6/26/2018,USD,USD_SwnVol,12Y,30Y,500,0.008902735
6/26/2018,USD,USD_SwnVol,12Y,30Y,1500,0.016544125
6/26/2018,USD,USD_SwnVol,12Y,3Y,-1500,0.007654252
6/26/2018,USD,USD_SwnVol,12Y,3Y,-500,0.007704425
6/26/2018,USD,USD_SwnVol,12Y,3Y,-400,0.007723803
6/26/2018,USD,USD_SwnVol,12Y,3Y,-300,0.007752797
6/26/2018,USD,USD_SwnVol,12Y,3Y,-250,0.007660932
6/26/2018,USD,USD_SwnVol,12Y,3Y,-200,0.007496703
6/26/2018,USD,USD_SwnVol,12Y,3Y,-150,0.007356874
6/26/2018,USD,USD_SwnVol,12Y,3Y,-125,0.007305637
6/26/2018,USD,USD_SwnVol,12Y,3Y,-100,0.007271341
6/26/2018,USD,USD_SwnVol,12Y,3Y,-75,0.007257164
6/26/2018,USD,USD_SwnVol,12Y,3Y,-50,0.007266031
6/26/2018,USD,USD_SwnVol,12Y,3Y,-37.5,0.007279915
6/26/2018,USD,USD_SwnVol,12Y,3Y,-25,0.007300468
6/26/2018,USD,USD_SwnVol,12Y,3Y,-12.5,0.007327919
6/26/2018,USD,USD_SwnVol,12Y,3Y,0,0.007362459
6/26/2018,USD,USD_SwnVol,12Y,3Y,12.5,0.007362178
6/26/2018,USD,USD_SwnVol,12Y,3Y,25,0.007368914
6/26/2018,USD,USD_SwnVol,12Y,3Y,37.5,0.007382415
6/26/2018,USD,USD_SwnVol,12Y,3Y,50,0.007402402
6/26/2018,USD,USD_SwnVol,12Y,3Y,75,0.007460599
6/26/2018,USD,USD_SwnVol,12Y,3Y,100,0.007540901
6/26/2018,USD,USD_SwnVol,12Y,3Y,125,0.007640597
6/26/2018,USD,USD_SwnVol,12Y,3Y,150,0.007757027
6/26/2018,USD,USD_SwnVol,12Y,3Y,200,0.008030364
6/26/2018,USD,USD_SwnVol,12Y,3Y,250,0.008343996
6/26/2018,USD,USD_SwnVol,12Y,3Y,300,0.008685201
6/26/2018,USD,USD_SwnVol,12Y,3Y,400,0.009416747
6/26/2018,USD,USD_SwnVol,12Y,3Y,500,0.010180786
6/26/2018,USD,USD_SwnVol,12Y,3Y,1500,0.017700767
6/26/2018,USD,USD_SwnVol,12Y,4Y,-1500,0.007642478
6/26/2018,USD,USD_SwnVol,12Y,4Y,-500,0.007694825
6/26/2018,USD,USD_SwnVol,12Y,4Y,-400,0.007715058
6/26/2018,USD,USD_SwnVol,12Y,4Y,-300,0.007745344
6/26/2018,USD,USD_SwnVol,12Y,4Y,-250,0.007654487
6/26/2018,USD,USD_SwnVol,12Y,4Y,-200,0.007491885
6/26/2018,USD,USD_SwnVol,12Y,4Y,-150,0.007354846
6/26/2018,USD,USD_SwnVol,12Y,4Y,-125,0.007305571
6/26/2018,USD,USD_SwnVol,12Y,4Y,-100,0.007273691
6/26/2018,USD,USD_SwnVol,12Y,4Y,-75,0.00726243
6/26/2018,USD,USD_SwnVol,12Y,4Y,-50,0.007274749
6/26/2018,USD,USD_SwnVol,12Y,4Y,-37.5,0.007290567
6/26/2018,USD,USD_SwnVol,12Y,4Y,-25,0.007313193
6/26/2018,USD,USD_SwnVol,12Y,4Y,-12.5,0.007342857
6/26/2018,USD,USD_SwnVol,12Y,4Y,0,0.007379748
6/26/2018,USD,USD_SwnVol,12Y,4Y,12.5,0.007379975
6/26/2018,USD,USD_SwnVol,12Y,4Y,25,0.007387337
6/26/2018,USD,USD_SwnVol,12Y,4Y,37.5,0.007401564
6/26/2018,USD,USD_SwnVol,12Y,4Y,50,0.00742236
6/26/2018,USD,USD_SwnVol,12Y,4Y,75,0.007482366
6/26/2018,USD,USD_SwnVol,12Y,4Y,100,0.007564644
6/26/2018,USD,USD_SwnVol,12Y,4Y,125,0.007666398
6/26/2018,USD,USD_SwnVol,12Y,4Y,150,0.007784908
6/26/2018,USD,USD_SwnVol,12Y,4Y,200,0.008062318
6/26/2018,USD,USD_SwnVol,12Y,4Y,250,0.008379789
6/26/2018,USD,USD_SwnVol,12Y,4Y,300,0.008724564
6/26/2018,USD,USD_SwnVol,12Y,4Y,400,0.009462535
6/26/2018,USD,USD_SwnVol,12Y,4Y,500,0.010232276
6/26/2018,USD,USD_SwnVol,12Y,4Y,1500,0.017795133
6/26/2018,USD,USD_SwnVol,12Y,5Y,-1500,0.00759188
6/26/2018,USD,USD_SwnVol,12Y,5Y,-500,0.007645763
6/26/2018,USD,USD_SwnVol,12Y,5Y,-400,0.00766666
6/26/2018,USD,USD_SwnVol,12Y,5Y,-300,0.007697992
6/26/2018,USD,USD_SwnVol,12Y,5Y,-250,0.007608317
6/26/2018,USD,USD_SwnVol,12Y,5Y,-200,0.007447379
6/26/2018,USD,USD_SwnVol,12Y,5Y,-150,0.007313138
6/26/2018,USD,USD_SwnVol,12Y,5Y,-125,0.007265812
6/26/2018,USD,USD_SwnVol,12Y,5Y,-100,0.007236323
6/26/2018,USD,USD_SwnVol,12Y,5Y,-75,0.007227949
6/26/2018,USD,USD_SwnVol,12Y,5Y,-50,0.007243695
6/26/2018,USD,USD_SwnVol,12Y,5Y,-37.5,0.007261438
6/26/2018,USD,USD_SwnVol,12Y,5Y,-25,0.007286133
6/26/2018,USD,USD_SwnVol,12Y,5Y,-12.5,0.007318009
6/26/2018,USD,USD_SwnVol,12Y,5Y,0,0.007357253
6/26/2018,USD,USD_SwnVol,12Y,5Y,12.5,0.007358005
6/26/2018,USD,USD_SwnVol,12Y,5Y,25,0.007366013
6/26/2018,USD,USD_SwnVol,12Y,5Y,37.5,0.007380986
6/26/2018,USD,USD_SwnVol,12Y,5Y,50,0.007402609
6/26/2018,USD,USD_SwnVol,12Y,5Y,75,0.007464444
6/26/2018,USD,USD_SwnVol,12Y,5Y,100,0.007548685
6/26/2018,USD,USD_SwnVol,12Y,5Y,125,0.007652442
6/26/2018,USD,USD_SwnVol,12Y,5Y,150,0.007772928
6/26/2018,USD,USD_SwnVol,12Y,5Y,200,0.008054055
6/26/2018,USD,USD_SwnVol,12Y,5Y,250,0.00837482
6/26/2018,USD,USD_SwnVol,12Y,5Y,300,0.008722457
6/26/2018,USD,USD_SwnVol,12Y,5Y,400,0.00946507
6/26/2018,USD,USD_SwnVol,12Y,5Y,500,0.010238409
6/26/2018,USD,USD_SwnVol,12Y,5Y,1500,0.017819681
6/26/2018,USD,USD_SwnVol,12Y,7Y,-1500,0.007575631
6/26/2018,USD,USD_SwnVol,12Y,7Y,-500,0.007633812
6/26/2018,USD,USD_SwnVol,12Y,7Y,-400,0.007656402
6/26/2018,USD,USD_SwnVol,12Y,7Y,-300,0.007690291
6/26/2018,USD,USD_SwnVol,12Y,7Y,-250,0.007625608
6/26/2018,USD,USD_SwnVol,12Y,7Y,-200,0.007471718
6/26/2018,USD,USD_SwnVol,12Y,7Y,-150,0.007324764
6/26/2018,USD,USD_SwnVol,12Y,7Y,-125,0.007265588
6/26/2018,USD,USD_SwnVol,12Y,7Y,-100,0.007221321
6/26/2018,USD,USD_SwnVol,12Y,7Y,-75,0.007195887
6/26/2018,USD,USD_SwnVol,12Y,7Y,-50,0.007193088
6/26/2018,USD,USD_SwnVol,12Y,7Y,-37.5,0.007201297
6/26/2018,USD,USD_SwnVol,12Y,7Y,-25,0.007216458
6/26/2018,USD,USD_SwnVol,12Y,7Y,-12.5,0.007238937
6/26/2018,USD,USD_SwnVol,12Y,7Y,0,0.007269063
6/26/2018,USD,USD_SwnVol,12Y,7Y,12.5,0.00725719
6/26/2018,USD,USD_SwnVol,12Y,7Y,25,0.007253071
6/26/2018,USD,USD_SwnVol,12Y,7Y,37.5,0.007256494
6/26/2018,USD,USD_SwnVol,12Y,7Y,50,0.007267201
6/26/2018,USD,USD_SwnVol,12Y,7Y,75,0.007309275
6/26/2018,USD,USD_SwnVol,12Y,7Y,100,0.007376645
6/26/2018,USD,USD_SwnVol,12Y,7Y,125,0.007466398
6/26/2018,USD,USD_SwnVol,12Y,7Y,150,0.007575566
6/26/2018,USD,USD_SwnVol,12Y,7Y,200,0.007840992
6/26/2018,USD,USD_SwnVol,12Y,7Y,250,0.008153261
6/26/2018,USD,USD_SwnVol,12Y,7Y,300,0.008497455
6/26/2018,USD,USD_SwnVol,12Y,7Y,400,0.009242439
6/26/2018,USD,USD_SwnVol,12Y,7Y,500,0.010024859
6/26/2018,USD,USD_SwnVol,12Y,7Y,1500,0.01776559
6/26/2018,USD,USD_SwnVol,15Y,10Y,-1500,0.006936281
6/26/2018,USD,USD_SwnVol,15Y,10Y,-500,0.007010724
6/26/2018,USD,USD_SwnVol,15Y,10Y,-400,0.007039297
6/26/2018,USD,USD_SwnVol,15Y,10Y,-300,0.007081913
6/26/2018,USD,USD_SwnVol,15Y,10Y,-250,0.007048677
6/26/2018,USD,USD_SwnVol,15Y,10Y,-200,0.006896602
6/26/2018,USD,USD_SwnVol,15Y,10Y,-150,0.006730943
6/26/2018,USD,USD_SwnVol,15Y,10Y,-125,0.006657247
6/26/2018,USD,USD_SwnVol,15Y,10Y,-100,0.006596091
6/26/2018,USD,USD_SwnVol,15Y,10Y,-75,0.006552422
6/26/2018,USD,USD_SwnVol,15Y,10Y,-50,0.006531339
6/26/2018,USD,USD_SwnVol,15Y,10Y,-37.5,0.006530866
6/26/2018,USD,USD_SwnVol,15Y,10Y,-25,0.006537931
6/26/2018,USD,USD_SwnVol,15Y,10Y,-12.5,0.006553117
6/26/2018,USD,USD_SwnVol,15Y,10Y,0,0.006576961
6/26/2018,USD,USD_SwnVol,15Y,10Y,12.5,0.006549228
6/26/2018,USD,USD_SwnVol,15Y,10Y,25,0.006530545
6/26/2018,USD,USD_SwnVol,15Y,10Y,37.5,0.006520751
6/26/2018,USD,USD_SwnVol,15Y,10Y,50,0.006519615
6/26/2018,USD,USD_SwnVol,15Y,10Y,75,0.006542068
6/26/2018,USD,USD_SwnVol,15Y,10Y,100,0.006594885
6/26/2018,USD,USD_SwnVol,15Y,10Y,125,0.006674472
6/26/2018,USD,USD_SwnVol,15Y,10Y,150,0.006777036
6/26/2018,USD,USD_SwnVol,15Y,10Y,200,0.007036714
6/26/2018,USD,USD_SwnVol,15Y,10Y,250,0.007348906
6/26/2018,USD,USD_SwnVol,15Y,10Y,300,0.00769535
6/26/2018,USD,USD_SwnVol,15Y,10Y,400,0.008445714
6/26/2018,USD,USD_SwnVol,15Y,10Y,500,0.009231468
6/26/2018,USD,USD_SwnVol,15Y,10Y,1500,0.016942112
6/26/2018,USD,USD_SwnVol,15Y,12Y,-1500,0.006797274
6/26/2018,USD,USD_SwnVol,15Y,12Y,-500,0.006872236
6/26/2018,USD,USD_SwnVol,15Y,12Y,-400,0.006901302
6/26/2018,USD,USD_SwnVol,15Y,12Y,-300,0.006944877
6/26/2018,USD,USD_SwnVol,15Y,12Y,-250,0.006913779
6/26/2018,USD,USD_SwnVol,15Y,12Y,-200,0.006758784
6/26/2018,USD,USD_SwnVol,15Y,12Y,-150,0.006588802
6/26/2018,USD,USD_SwnVol,15Y,12Y,-125,0.006512564
6/26/2018,USD,USD_SwnVol,15Y,12Y,-100,0.006448704
6/26/2018,USD,USD_SwnVol,15Y,12Y,-75,0.006402305
6/26/2018,USD,USD_SwnVol,15Y,12Y,-50,0.006378676
6/26/2018,USD,USD_SwnVol,15Y,12Y,-37.5,0.006377087
6/26/2018,USD,USD_SwnVol,15Y,12Y,-25,0.006383198
6/26/2018,USD,USD_SwnVol,15Y,12Y,-12.5,0.006397639
6/26/2018,USD,USD_SwnVol,15Y,12Y,0,0.006420997
6/26/2018,USD,USD_SwnVol,15Y,12Y,12.5,0.006389853
6/26/2018,USD,USD_SwnVol,15Y,12Y,25,0.006368061
6/26/2018,USD,USD_SwnVol,15Y,12Y,37.5,0.00635545
6/26/2018,USD,USD_SwnVol,15Y,12Y,50,0.006351776
6/26/2018,USD,USD_SwnVol,15Y,12Y,75,0.006369918
6/26/2018,USD,USD_SwnVol,15Y,12Y,100,0.006419299
6/26/2018,USD,USD_SwnVol,15Y,12Y,125,0.006496132
6/26/2018,USD,USD_SwnVol,15Y,12Y,150,0.006596431
6/26/2018,USD,USD_SwnVol,15Y,12Y,200,0.006852405
6/26/2018,USD,USD_SwnVol,15Y,12Y,250,0.007161276
6/26/2018,USD,USD_SwnVol,15Y,12Y,300,0.007504324
6/26/2018,USD,USD_SwnVol,15Y,12Y,400,0.008247132
6/26/2018,USD,USD_SwnVol,15Y,12Y,500,0.009024347
6/26/2018,USD,USD_SwnVol,15Y,12Y,1500,0.016636859
6/26/2018,USD,USD_SwnVol,15Y,15Y,-1500,0.006603071
6/26/2018,USD,USD_SwnVol,15Y,15Y,-500,0.006678529
6/26/2018,USD,USD_SwnVol,15Y,15Y,-400,0.006708212
6/26/2018,USD,USD_SwnVol,15Y,15Y,-300,0.006753043
6/26/2018,USD,USD_SwnVol,15Y,15Y,-250,0.006727159
6/26/2018,USD,USD_SwnVol,15Y,15Y,-200,0.006571131
6/26/2018,USD,USD_SwnVol,15Y,15Y,-150,0.006398307
6/26/2018,USD,USD_SwnVol,15Y,15Y,-125,0.006320223
6/26/2018,USD,USD_SwnVol,15Y,15Y,-100,0.006254363
6/26/2018,USD,USD_SwnVol,15Y,15Y,-75,0.006205982
6/26/2018,USD,USD_SwnVol,15Y,15Y,-50,0.006180657
6/26/2018,USD,USD_SwnVol,15Y,15Y,-37.5,0.00617844
6/26/2018,USD,USD_SwnVol,15Y,15Y,-25,0.006184142
6/26/2018,USD,USD_SwnVol,15Y,15Y,-12.5,0.006198457
6/26/2018,USD,USD_SwnVol,15Y,15Y,0,0.006222038
6/26/2018,USD,USD_SwnVol,15Y,15Y,12.5,0.006186791
6/26/2018,USD,USD_SwnVol,15Y,15Y,25,0.006161294
6/26/2018,USD,USD_SwnVol,15Y,15Y,37.5,0.006145354
